ID,FDAT,Calving Season Code,DIMatheat,DIM at Heat Code,Lact,Parity,heat_DATE,Heat Date Code,SB_FHIACBAR,SB_HTSTARTS,SB_HTENDS,SB_PROB,Heat Probability Category,SB_RUMINDEC,SB_RDTIM,SB_RUMHOUR,DC_BRDAT,DC_BRTIM,SIR,Sire Code,BCODE,DC_ACLEV,DC_ACDAT,DC_ACTIM,outcome,AMW5,AMW7,Code for milk @ 7 Weeks,AMW14,M305,CDAT,DCC_IF_P,PDCC,DDRY,EASE,Ease Code,Calf Sex and Survival,TWIN,DOA,OBSERV.,,,,,,,,,
5500,5/3/20,0,102,3,2,Multiparous,8/13/20,1,21:00:00,4:22:00,6:08:00,58,2,NO,.,.,8/13/20,15,BEEF,1,O,59,8/13/20,4,O ,2720,4320,4,9130,23390,.,.,285,55,1,No problem,MA       ,S,0,.,,,,,,,,,
4307,6/12/20,1,59,2,4,Multiparous,8/10/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,6:08:00,17:07:00,58,2,NO,.,.,8/10/20,16,BEEF,1,F,58,8/10/20,6,P ,3360,4970,4,8840,24780,.,.,282,60,1,No problem,FA       ,S,0,.,,,,,,,,,
4771,3/19/20,0,107,3,3,Multiparous,7/4/20,1,23:00:00,8:08:00,11:28:00,58,2,YES,0:00:00,5,.,.,.,0,.,59,7/4/20,8,.,3000,4640,4,9670,26100,.,.,280,52,1,No problem,MA       ,S,0,,,,,,,,,,
6267,3/1/20,0,134,3,1,Primiparous,7/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,12:07:00,21:07:00,58,2,NO,.,.,.,.,.,0,.,58,7/13/20,12,.,2130,3280,3,7060,21350,6/10/20,33,276,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4866,11/7/19,0,253,6,2,Multiparous,7/17/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,13:08:00,19:08:00,58,2,YES,0:00:00,9,.,.,.,0,.,58,7/17/20,13,.,3350,5010,5,9670,27420,.,.,287,59,1,No problem,MA       ,S,0,DNB,,,,,,,,,
5109,2/26/20,0,95,2,2,Multiparous,5/31/20,0,5:00:00,14:07:00,1:08:00,58,2,YES,8:00:00,7,6/1/20,17,BEEF,1,H,100,5/31/20,14,O ,2250,3860,3,8920,25120,.,.,259,30,3,Needed Assistance,MA       ,S,0,.,,,,,,,,,
4838,6/2/20,1,21,1,2,Multiparous,6/23/20,1,7:00:00,14:08:00,23:08:00,58,2,NO,.,.,.,.,.,0,.,58,6/23/20,14,.,2740,2740,2,2740,22230,.,.,286,86,1,No problem,MA       ,S,0,sold 30 dim,,,,,,,,,
4898,4/25/20,0,67,2,3,Multiparous,7/1/20,1,8:00:00,14:08:00,19:08:00,58,2,NO,.,.,7/1/20,16,BEEF,1,K,58,7/1/20,14,O ,3160,4830,4,9880,26550,.,.,275,47,1,No problem,FA       ,S,0,2 Alerts- Dcgap from 1st alert-,,,,,,,,,
5649,7/6/20,1,15,1,2,Multiparous,7/21/20,1,9:00:00,15:08:00,0:08:00,58,2,NO,.,.,.,.,.,0,.,58,7/21/20,15,.,2880,4300,4,8270,22210,.,.,279,50,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
4818,6/21/20,1,23,1,3,Multiparous,7/14/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:08:00,0:08:00,58,2,NO,.,.,.,.,.,0,.,58,7/14/20,15,.,3210,5020,5,7490,25360,.,.,291,69,1,No problem,MA       ,S,0,FRESH/ MOVED,,,,,,,,,
4653,5/23/20,0,17,1,3,Multiparous,6/9/20,1,8:00:00,16:07:00,17:08:00,58,2,YES,7:00:00,3,.,.,.,0,.,59,6/9/20,16,.,2980,4530,4,9240,22790,7/16/20,.,276,76,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
314,2/10/20,0,143,3,4,Multiparous,7/2/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:08:00,19:07:00,58,2,NO,.,.,.,.,.,0,.,58,7/2/20,16,.,3820,5960,5,12110,34400,6/4/20,28,276,44,1,No problem,FA       ,S,0,,,,,,,,,,
4006,7/2/20,1,19,1,4,Multiparous,7/21/20,1,9:00:00,17:07:00,22:07:00,58,2,NO,.,.,.,.,.,0,.,59,7/21/20,17,.,3850,6100,6,13410,32820,.,.,287,60,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
5447,6/24/20,1,27,1,2,Multiparous,7/21/20,1,7:00:00,17:08:00,20:08:00,58,2,NO,.,.,.,.,.,0,.,58,7/21/20,17,.,910,3220,3,3530,14660,.,.,281,58,1,No problem,MA       ,S,0,FRESH,,,,,,,,,
5591,5/10/20,0,24,1,2,Multiparous,6/3/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,5:08:00,58,2,NO,.,.,.,.,.,0,.,58,6/3/20,17,.,2580,3850,3,7760,18900,7/19/20,.,270,41,1,No problem,FA       ,T    ,0,FRESH,,,,,,,,,
4454,6/14/20,1,60,2,3,Multiparous,8/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,21:44:00,58,2,YES,10:00:00,5,.,.,.,0,.,59,8/13/20,17,.,3820,5870,5,9390,26760,.,.,284,76,1,No problem,MA       ,S,0,DNB,,,,,,,,,
6253,5/26/20,0,76,2,1,Primiparous,8/10/20,1,12:00:00,18:08:00,23:10:00,58,2,NO,.,.,8/10/20,16,BEEF,1,K,58,8/10/20,18,O ,1370,2230,2,5100,15750,.,.,259,0,3,Needed Assistance,FD       ,S,1,2 Alerts- Dcgap from 1st alert-,,,,,,,,,
6374,4/10/20,0,94,2,1,Primiparous,7/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,19:08:00,0:02:00,58,2,NO,.,.,.,.,.,0,.,58,7/13/20,19,.,2440,3530,3,6920,20220,.,.,263,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6281,5/8/20,0,24,1,1,Primiparous,6/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,20:07:00,1:07:00,58,2,NO,.,.,.,.,.,0,.,59,6/1/20,20,.,2440,3750,3,7700,23660,.,.,283,0,3,Needed Assistance,MA       ,S,0,FRESH,,,,,,,,,
4713,5/20/20,0,68,2,3,Multiparous,7/27/20,1,17:00:00,21:07:00,1:08:00,58,2,NO,.,.,.,.,.,0,.,59,7/27/20,21,.,3350,5120,5,10450,25960,.,.,280,51,1,No problem,FA       ,S,0,CUHT=NO/DIM=73,,,,,,,,,
3849,6/13/20,1,25,1,4,Multiparous,7/8/20,1,16:00:00,22:07:00,2:07:00,58,2,YES,13:00:00,9,.,.,.,0,.,59,7/8/20,22,.,2770,4400,4,8320,24920,.,.,277,48,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
5651,4/27/20,0,28,1,2,Multiparous,5/25/20,0,12:00:00,23:08:00,2:08:00,58,2,YES,19:00:00,3,.,.,.,0,.,58,5/25/20,23,.,1880,3150,3,7130,20680,.,.,263,35,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4264,1/27/20,0,126,3,3,Multiparous,6/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,23:08:00,5:08:00,58,2,NO,.,.,.,.,.,0,.,59,6/1/20,23,.,2530,3830,3,8570,28110,.,.,276,98,1,No problem,FA       ,S,0,DNB,,,,,,,,,
5706,6/5/20,1,30,1,2,Multiparous,7/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,3:08:00,16:08:00,57,2,YES,18:00:00,3,.,.,.,0,.,67,7/5/20,3,.,3060,4660,4,9110,24130,.,.,268,40,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6340,5/5/20,0,69,2,1,Primiparous,7/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,12:07:00,21:08:00,57,2,NO,.,.,.,.,.,0,.,57,7/13/20,12,.,2510,3840,3,8060,22790,.,.,261,0,1,No problem,FA       ,S,0,CUHT=NO/DIM=70,,,,,,,,,
431,3/22/20,0,124,3,3,Multiparous,7/24/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,14:08:00,19:08:00,57,2,YES,7:00:00,6,.,.,.,0,.,57,7/24/20,14,.,3510,5340,5,10930,28990,.,.,277,48,1,No problem,FA       ,S,0,.,,,,,,,,,
6380,3/23/20,0,70,2,1,Primiparous,6/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:08:00,19:07:00,57,2,NO,.,.,.,.,.,0,.,57,6/1/20,15,.,2110,3260,3,7170,21850,7/16/20,.,269,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6616,6/27/20,1,39,1,1,Primiparous,8/5/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:08:00,21:07:00,57,2,NO,.,.,.,.,.,0,.,57,8/5/20,16,.,1410,2310,2,3620,16450,.,.,270,0,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4747,6/27/20,1,24,1,3,Multiparous,7/21/20,1,7:00:00,16:08:00,2:08:00,57,2,NO,.,.,.,.,.,0,.,57,7/21/20,16,.,2960,4700,4,6900,23860,.,.,288,55,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
4707,8/1/20,1,-9,#N/A,3,Multiparous,7/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,19:08:00,22:09:00,57,2,NO,.,.,.,.,.,0,.,57,7/23/20,19,.,3990,5920,5,8530,27340,.,.,289,138,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
4943,6/11/20,1,0,1,3,Multiparous,6/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,4:08:00,56,2,NO,.,.,.,.,.,0,.,56,6/11/20,2,.,3350,5160,5,9430,27530,.,.,288,87,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
5014,6/24/20,1,36,1,2,Multiparous,7/30/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,3:08:00,13:18:00,56,2,YES,19:00:00,4,.,.,.,0,.,88,7/30/20,3,.,2720,4160,4,6350,22840,.,.,273,45,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6297,3/8/20,0,124,3,1,Primiparous,7/10/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,5:07:00,17:24:00,56,2,YES,0:00:00,3,.,.,.,0,.,70,7/10/20,5,.,1830,2830,2,6100,19310,5/21/20,50,276,0,1,No problem,FA       ,S,0,PREGNANT,,,,,,,,,
6507,5/1/20,0,83,2,1,Primiparous,7/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,5:08:00,.,56,2,YES,2:00:00,3,7/23/20,12,SEXED,2,Z,100,7/23/20,5,O ,2510,3820,3,7620,21800,.,.,266,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6285,3/8/20,0,116,3,1,Primiparous,7/2/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,9:08:00,16:31:00,56,2,YES,23:00:00,5,7/2/20,10,SEXED,2,O,56,7/2/20,9,O ,2230,3480,3,7240,21790,.,.,275,0,1,No problem,FA       ,S,0,,,,,,,,,,
5013,7/9/20,1,19,1,3,Multiparous,7/28/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,15:08:00,21:08:00,56,2,YES,7:00:00,6,.,.,.,0,.,56,7/28/20,15,.,3140,4860,4,9560,25400,.,.,285,87,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4572,6/16/20,1,21,1,3,Multiparous,7/7/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:07:00,1:08:00,56,2,NO,.,.,.,.,.,0,.,56,7/7/20,16,.,2330,3490,3,5730,18820,.,.,277,127,1,No problem,FA       ,S,0,FRESH/ MOVED,,,,,,,,,
5793,7/17/20,1,25,1,2,Multiparous,8/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,18:08:00,56,2,NO,.,.,.,.,.,0,.,56,8/11/20,17,.,2230,3530,3,6690,20460,.,.,270,40,1,No problem,FAFD     ,S,1,FRESH/MOVED,,,,,,,,,
5362,2/25/20,0,108,3,2,Multiparous,6/12/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,22:10:00,56,2,NO,.,.,.,.,.,0,.,56,6/12/21,17,.,3040,4520,4,9150,26070,5/7/20,36,275,43,1,No problem,MA       ,S,0,.,,,,,,,,,
5775,7/17/20,1,18,1,2,Multiparous,8/4/20,1,7:00:00,17:08:00,23:08:00,56,2,NO,.,.,.,.,.,0,.,56,8/4/20,17,.,3280,5010,5,9300,27190,.,.,267,40,1,No problem,FA       ,S,0,FRESH/ MOVED,,,,,,,,,
4378,5/8/20,0,66,2,3,Multiparous,7/13/20,1,11:00:00,17:08:00,0:08:00,56,2,YES,4:00:00,5,.,.,.,0,.,56,7/13/20,17,.,3320,5020,5,10350,26170,.,.,277,74,1,No problem,FA       ,S,0,.,,,,,,,,,
6608,6/30/20,1,21,1,1,Primiparous,7/21/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,19:08:00,22:09:00,56,2,NO,.,.,.,.,.,0,.,56,7/21/20,19,.,1710,2780,2,3740,18150,.,.,272,0,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
6461,7/10/20,1,-2,#N/A,1,Primiparous,7/8/20,1,15:00:00,22:09:00,0:08:00,56,2,NO,.,.,.,.,.,0,.,50,7/8/20,22,.,2270,3490,3,6940,21580,.,.,360,0,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
3528,7/25/20,1,1,1,5,Multiparous,7/26/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,0:08:00,12:08:00,55,2,NO,.,.,.,.,.,0,.,55,7/26/20,0,.,3340,4950,4,7930,23270,.,.,283,55,1,No problem,FA       ,S,0,FRESH/ RECENT CALVING,,,,,,,,,
5141,1/22/20,0,137,3,2,Multiparous,6/7/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:08:00,6:07:00,55,2,NO,.,.,.,.,.,0,.,55,6/7/20,1,.,3050,4670,4,9510,27150,6/25/20,.,273,44,1,No problem,MA       ,S,0,.,,,,,,,,,
2891,6/28/20,1,0,1,6,Multiparous,6/28/20,1,17:00:00,6:09:00,9:07:00,55,2,YES,18:00:00,5,.,.,.,0,.,55,6/28/20,6,.,3040,4620,4,6110,22640,.,.,290,118,1,No problem,MA       ,S,0,,,,,,,,,,
6054,4/4/20,0,58,2,1,Primiparous,6/1/20,1,21:00:00,9:10:00,17:07:00,55,2,NO,.,.,.,.,.,0,.,57,6/1/20,9,.,2070,3070,3,7000,23600,6/18/20,.,276,0,1,No problem,FA       ,S,0,.,,,,,,,,,
4125,4/13/20,0,91,2,4,Multiparous,7/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,11:08:00,22:45:00,55,2,NO,.,.,.,.,.,0,.,55,7/13/20,11,.,4650,7090,7,13540,34000,6/2/20,41,285,56,1,No problem,MA       ,S,0,PREGNANT,,,,,,,,,
5634,6/3/20,1,20,1,2,Multiparous,6/23/20,1,3:00:00,16:07:00,19:08:00,55,2,NO,.,.,.,.,.,0,.,55,6/23/20,16,.,2930,4350,4,8160,21910,.,.,282,52,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5564,5/30/20,0,24,1,2,Multiparous,6/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:08:00,0:08:00,55,2,NO,.,.,.,.,.,0,.,55,6/23/20,16,.,3320,4140,4,10040,25920,.,.,284,54,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5692,7/20/20,1,22,1,2,Multiparous,8/11/20,1,19:00:00,16:08:00,18:08:00,55,2,YES,5:00:00,7,.,.,.,0,.,55,8/11/20,16,.,2810,4200,4,6640,20190,.,.,271,43,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5198,3/10/20,0,105,3,2,Multiparous,6/23/20,1,16:00:00,16:08:00,1:08:00,55,2,NO,.,.,.,.,.,0,.,55,6/23/20,16,.,3230,4720,4,9360,23420,7/17/20,.,284,57,1,No problem,MA       ,S,0,.,,,,,,,,,
4843,6/29/20,1,22,1,3,Multiparous,7/21/20,1,7:00:00,16:08:00,19:08:00,55,2,NO,.,.,.,.,.,0,.,55,7/21/20,16,.,3120,4750,4,6040,21560,.,.,285,84,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
6297,3/8/20,0,149,3,1,Primiparous,8/4/20,1,12:00:00,18:08:00,19:07:00,55,2,YES,10:00:00,12,.,.,.,0,.,55,8/4/20,18,.,1830,2830,2,6100,19310,5/21/20,75,276,0,1,No problem,FA       ,S,0,PREGNANT/ MOVED,,,,,,,,,
5414,2/15/20,0,159,4,2,Multiparous,7/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,.,54,2,YES,18:00:00,7,7/23/20,12,BEEF,1,A,54,7/23/20,2,O ,2610,4060,4,8100,24680,.,.,271,40,1,No problem,FA       ,S,0,.,,,,,,,,,
6507,5/1/20,0,102,3,1,Primiparous,8/11/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,3:08:00,5:08:00,54,2,NO,.,.,.,.,.,0,.,54,8/11/20,3,.,2510,3820,3,7620,21800,.,.,266,0,1,No problem,FA       ,S,0,.,,,,,,,,,
3762,12/24/19,0,166,4,4,Multiparous,6/7/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,10:08:00,1:08:00,54,2,NO,.,.,.,.,.,0,.,54,6/7/20,10,.,4130,6200,6,12210,32260,.,.,273,43,1,No problem,FA       ,S,0,.,,,,,,,,,
4047,5/13/20,0,68,2,4,Multiparous,7/20/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:07:00,22:08:00,54,2,NO,.,.,.,.,.,0,.,54,7/20/20,16,.,2880,4420,4,8700,22890,.,.,280,51,1,No problem,FA       ,S,0,CUHT=NO/ DIM= 69,,,,,,,,,
4661,6/2/20,1,21,1,3,Multiparous,6/23/20,1,7:00:00,16:08:00,0:08:00,54,2,NO,.,.,.,.,.,0,.,54,6/23/20,16,.,2800,4450,4,9040,24050,.,.,279,65,1,No problem,FA       ,S,0,FRESH/MOVED,,,,,,,,,
5385,1/8/20,0,134,3,2,Multiparous,5/21/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,17:08:00,2:00:00,54,2,.,.,.,.,.,.,0,.,54,5/21/20,17,.,2160,3420,3,7470,20990,.,.,279,86,1,No problem,MA       ,S,0,DNB,,,,,,,,,
3123,6/19/20,1,0,1,5,Multiparous,6/19/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,22:36:00,2:08:00,54,2,YES,12:00:00,15,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,3230,5050,5,8540,26340,.,.,289,60,1,No problem,MA       ,S,0,FRESH/RECENT CALVING,,,,,,,,,
5778,8/12/20,1,1,1,2,Multiparous,8/13/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,0:08:00,2:08:00,52,2,YES,15:00:00,13,.,.,.,0,.,52,8/13/20,0,.,3050,4630,4,5250,21750,.,.,282,52,1,No problem,MA       ,S,0,FRESH/ RECENT CALVING,,,,,,,,,
5570,6/15/20,1,34,1,2,Multiparous,7/19/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,1:12:00,6:25:00,52,2,NO,.,.,.,.,.,0,.,53,7/19/20,1,.,2650,4050,4,6680,21570,.,.,279,49,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
6260,5/16/20,0,91,2,1,Primiparous,8/15/20,1,17:00:00,2:07:00,5:08:00,52,2,NO,.,.,8/15/20,17,BEEF,1,H,52,8/15/20,20,O ,2060,3030,3,5940,17920,.,.,276,0,1,No problem,MA       ,S,0,.,,,,,,,,,
4378,5/8/20,0,29,1,3,Multiparous,6/6/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:07:00,5:07:00,52,2,YES,18:00:00,3,.,.,.,0,.,52,6/6/20,2,.,3320,5020,5,10350,26170,.,.,277,74,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
2857,5/25/20,0,25,1,5,Multiparous,6/19/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:08:00,8:08:00,52,2,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,3160,4860,4,10040,24040,.,.,285,57,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
3834,5/3/19,0,413,7,3,Multiparous,6/19/20,1,19:00:00,2:08:00,5:08:00,52,2,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,3830,6100,6,11980,35090,.,.,274,39,1,No problem,FA       ,S,0,DNB,,,,,,,,,
4886,12/28/19,0,187,4,2,Multiparous,7/2/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,2:10:00,3:10:00,52,2,NO,.,.,.,.,.,0,.,53,7/2/20,2,.,3120,4570,4,8970,25370,6/12/20,20,268,110,1,No problem,FA       ,S,0,,,,,,,,,,
6627,6/27/20,1,52,2,1,Primiparous,8/18/20,1,23:00:00,3:08:00,5:08:00,52,2,NO,.,.,.,.,.,0,.,53,8/18/20,3,.,1330,2150,2,3280,14710,.,.,269,0,1,No problem,FA       ,S,0,CUHT= N0/ DIM= 53,,,,,,,,,
3680,6/26/20,1,52,2,5,Multiparous,8/17/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,3:23:00,8:08:00,52,2,NO,.,.,.,.,.,0,.,52,8/17/20,3,.,3330,4860,4,6500,20000,.,.,268,40,1,No problem,MA       ,S,0,DNB,,,,,,,,,
5526,4/22/20,0,68,2,2,Multiparous,6/29/20,1,19:00:00,4:14:00,7:08:00,52,2,YES,19:00:00,5,.,.,.,0,.,53,6/29/20,4,.,2630,4110,4,8560,23580,7/16/20,.,279,51,1,No problem,FA       ,S,0,CUHT=NO/DIM=69,,,,,,,,,
5713,7/4/20,1,13,1,2,Multiparous,7/17/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,8:08:00,10:08:00,52,2,NO,.,.,.,.,.,0,.,52,7/17/20,8,.,2740,4140,4,9020,23140,.,.,283,55,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4908,5/7/20,0,84,2,3,Multiparous,7/30/20,1,0:00:00,9:08:00,11:08:00,52,2,YES,1:00:00,4,7/30/20,5,BEEF,1,Z,52,7/30/20,9,O ,2300,3700,3,7940,21980,.,.,252,45,1,No problem,FA       ,S,0,.,,,,,,,,,
5673,5/23/20,0,17,1,2,Multiparous,6/9/20,1,8:00:00,15:08:00,17:07:00,52,2,YES,8:00:00,3,.,.,.,0,.,52,6/9/20,15,.,3050,5150,5,10740,27360,.,.,277,48,1,No problem,FA       ,T    ,0,FRESH/MOVED,,,,,,,,,
5536,6/23/20,1,21,1,2,Multiparous,7/14/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:04:00,23:08:00,52,2,YES,3:00:00,23,.,.,.,0,.,52,7/14/20,16,.,1620,2350,2,3790,16140,.,.,279,99,1,No problem,FA       ,S,0,URD/only taken time of rumination decrease that matches with increase of high activity/ FRESH-MOVED,,,,,,,,,
4245,6/5/20,1,18,1,4,Multiparous,6/23/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,16:08:00,19:08:00,52,2,NO,.,.,.,.,.,0,.,53,6/23/20,16,.,3910,5860,5,11280,29250,.,.,281,53,1,No problem,MA       ,S,0,FRESH/MOVED,,,,,,,,,
4686,3/25/20,0,97,2,3,Multiparous,6/30/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,18:08:00,23:08:00,52,2,NO,.,.,7/1/20,16,BEEF,1,H,52,6/30/20,18,O ,2890,4550,4,9440,25080,.,.,287,72,1,No problem,MA       ,S,0,,,,,,,,,,
4225,8/14/20,1,-8,#N/A,4,Multiparous,8/6/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,20:08:00,22:09:00,52,2,NO,.,.,.,.,.,0,.,53,8/6/20,20,.,3420,5320,5,6030,24500,.,.,291,61,1,No problem,MA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
6336,5/7/20,0,41,1,1,Primiparous,6/17/20,1,11:00:00,21:08:00,23:08:00,52,2,NO,.,.,.,.,.,0,.,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,NO DATA= SB-DC SYNCH PROBLEM,.,2220,3490,3,7630,23530,7/9/20,.,266,0,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4691,7/11/20,1,-3,#N/A,3,Multiparous,7/8/20,1,14:00:00,21:08:00,23:08:00,52,2,NO,.,.,.,.,.,0,.,53,7/8/20,21,.,3190,4870,4,9800,26280,.,.,290,62,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
5304,2/16/20,0,153,4,2,Multiparous,7/18/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,22:08:00,23:08:00,52,2,NO,.,.,.,.,.,0,.,53,7/18/20,22,.,2530,4000,4,7930,23060,6/16/20,32,283,56,1,No problem,FA       ,S,0,.,,,,,,,,,
4626,2/10/20,0,142,3,3,Multiparous,7/1/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,22:08:00,1:08:00,52,2,YES,11:00:00,9,7/2/20,11,BEEF,1,H,52,7/1/20,22,A ,3160,4790,4,9020,22030,.,.,279,98,1,No problem,FA       ,S,0,URD/LTRD/only taken time of rumination decrease that matches with increase of high activity.,,,,,,,,,
6362,3/27/20,0,89,2,1,Primiparous,6/24/20,1,NO PROGRESSIVE HIGH ACTIVITY BARS,23:08:00,4:08:00,52,2,NO,.,.,6/25/20,12,BEEF,1,A,52,6/24/20,23,O ,2590,3650,3,7030,19980,.,.,274,0,1,No problem,FA       ,S,0,,,,,,,,,,
4204,7/12/20,1,9,1,4,Multiparous,7/21/20,1,18:00:00,2:08:00,5:08:00,51,2,YES,20:00:00,4,.,.,.,0,.,51,7/21/20,2,.,3660,5530,5,10540,25350,.,.,284,118,1,No problem,FA       ,S,0,FRESH,,,,,,,,,
4204,7/12/20,1,0,1,4,Multiparous,7/12/20,1,8:00:00,2:08:00,20:09:00,51,2,NO,.,.,.,.,.,0,.,51,7/12/20,2,.,3660,5530,5,10540,25350,.,.,284,118,1,No problem,FA       ,S,0,PREGNANT/ DRY COW,,,,,,,,,
5006,2/1/20,0,152,4,2,Multiparous,7/2/20,1,4:00:00,4:24:00,19:08:00,51,2,NO,.,.,7/2/20,11,BEEF,1,H,89,7/2/20,4,P ,3050,4660,4,8980,25750,7/2/20,0,279,47,1,No problem,FA       ,S,0,,,,,,,,,,
6332,6/25/20,1,49,1,1,Primiparous,8/13/20,1,0:00:00,5:08:00,20:08:00,51,2,NO,.,.,8/13/20,5,SEXED,2,F,94,8/13/20,5,O ,2350,3650,3,5310,20950,.,.,275,0,1,No problem,FA       ,S,0,.,,,,,,,,,
6198,4/5/20,0,83,2,1,Primiparous,6/27/20,1,6:00:00,6:08:00,21:08:00,51,2,YES,18:00:00,6,.,.,.,0,.,74,6/27/20,6,.,1880,2860,2,6270,21200,.,.,278,0,3,Needed Assistance,FD       ,S,1,DNB,,,,,,,,,
6257,2/26/20,0,88,2,1,Primiparous,5/24/20,0,NO PROGRESSIVE HIGH ACTIVITY BARS,6:08:00,15:08:00,51,2,YES,19:00:00,2,5/24/20,17:00,BEEF,1,H,76,5/24/20,6,P ,1480,2340,2,5350,19050,5/24/20,0,272,0,1,No problem,FA       ,S,0,.,,,,,,,,,
